379,IonCannonsWeapon
380,AcidSalivaWeapon
381,SpineCrawlerWeapon
382,SporeCrawlerWeapon
383,GlaiveWurmWeapon
384,GlaiveWurmM2Weapon
385,GlaiveWurmM3Weapon
386,StalkerWeapon
387,EMP2Weapon
388,BacklashRocketsLMWeapon
389,PhotonCannonWeapon
390,ParasiteSporeWeapon
392,Broodling
393,BroodLordBWeapon
396,AutoTurretReleaseWeapon
397,LarvaReleaseMissile
398,AcidSpinesWeapon
399,FrenzyWeapon
400,ContaminateWeapon
412,BeaconArmy
413,BeaconDefend
414,BeaconAttack
415,BeaconHarass
416,BeaconIdle
417,BeaconAuto
418,BeaconDetect
419,BeaconScout
420,BeaconClaim
421,BeaconExpand
422,BeaconRally
423,BeaconCustom1
424,BeaconCustom2
425,BeaconCustom3
426,BeaconCustom4
431,LiberatorAG
433,PreviewBunkerUpgraded
434,HellionTank
435,Cyclone
436,WidowMine
437,Liberator
439,Adept
440,Disruptor
441,SwarmHostMP
442,Viper
443,ShieldBattery
444,HighTemplarSkinPreview
445,MothershipCore
446,Viking
455,AssimilatorRich
456,RichVespeneGeyser
457,ExtractorRich
458,InhibitorZoneSmall
459,InhibitorZoneMedium
460,InhibitorZoneLarge
461,RavagerCorrosiveBileMissile
462,RavagerWeaponMissile
463,RefineryRich
464,RenegadeMissileTurret
465,Rocks2x2NonConjoined
466,FungalGrowthMissile
467,NeuralParasiteTentacleMissile
468,Beacon_Protoss
469,Beacon_ProtossSmall
470,Beacon_Terran
471,Beacon_TerranSmall
472,Beacon_Zerg
473,Beacon_ZergSmall
474,Lyote
475,CarrionBird
476,KarakMale
477,KarakFemale
478,UrsadakFemaleExotic
479,UrsadakMale
480,UrsadakFemale
481,UrsadakCalf
482,UrsadakMaleExotic
483,UtilityBot
484,CommentatorBot1
485,CommentatorBot2
486,CommentatorBot3
487,CommentatorBot4
488,Scantipede
489,Dog
490,Sheep
491,Cow
492,InfestedTerransEggPlacement
493,InfestorTerransWeapon
494,MineralField
495,MineralField450
496,MineralField750
497,VespeneGeyser
498,SpacePlatformGeyser
499,DestructibleSearchlight
500,DestructibleBullhornLights
501,DestructibleStreetlight
502,DestructibleSpacePlatformSign
503,DestructibleStoreFrontCityProps
504,DestructibleBillboardTall
505,DestructibleBillboardScrollingText
506,DestructibleSpacePlatformBarrier
507,DestructibleSignsDirectional
508,DestructibleSignsConstruction
509,DestructibleSignsFunny
510,DestructibleSignsIcons
511,DestructibleSignsWarning
512,DestructibleGarage
513,DestructibleGarageLarge
514,DestructibleTrafficSignal
515,TrafficSignal
516,BraxisAlphaDestructible1x1
517,BraxisAlphaDestructible2x2
518,DestructibleDebris4x4
519,DestructibleDebris6x6
520,DestructibleRock2x4Vertical
521,DestructibleRock2x4Horizontal
522,DestructibleRock2x6Vertical
523,DestructibleRock2x6Horizontal
524,DestructibleRock4x4
525,DestructibleRock6x6
526,DestructibleRampDiagonalHugeULBR
527,DestructibleRampDiagonalHugeBLUR
528,DestructibleRampVerticalHuge
529,DestructibleRampHorizontalHuge
530,DestructibleDebrisRampDiagonalHugeULBR
531,DestructibleDebrisRampDiagonalHugeBLUR
532,WarpPrismSkinPreview
533,SiegeTankSkinPreview
534,ThorAP
535,ThorAALance
536,LiberatorSkinPreview
537,OverlordGenerateCreepKeybind
538,MengskStatueAlone
539,MengskStatue
540,WolfStatue
541,GlobeStatue
542,Weapon
543,GlaiveWurmBounceWeapon
544,BroodLordWeapon
545,BroodLordAWeapon
546,CreepBlocker1x1
547,PermanentCreepBlocker1x1
548,PathingBlocker1x1
549,PathingBlocker2x2
550,AutoTestAttackTargetGround
551,AutoTestAttackTargetAir
552,AutoTestAttacker
553,HelperEmitterSelectionArrow
554,MultiKillObject
555,ShapeGolfball
556,ShapeCone
557,ShapeCube
558,ShapeCylinder
559,ShapeDodecahedron
560,ShapeIcosahedron
561,ShapeOctahedron
562,ShapePyramid
563,ShapeRoundedCube
564,ShapeSphere
565,ShapeTetrahedron
566,ShapeThickTorus
567,ShapeThinTorus
568,ShapeTorus
569,Shape4PointStar
570,Shape5PointStar
571,Shape6PointStar
572,Shape8PointStar
573,ShapeArrowPointer
574,ShapeBowl
575,ShapeBox
576,ShapeCapsule
577,ShapeCrescentMoon
578,ShapeDecahedron
579,ShapeDiamond
580,ShapeFootball
581,ShapeGemstone
582,ShapeHeart
583,ShapeJack
584,ShapePlusSign
585,ShapeShamrock
586,ShapeSpade
587,ShapeTube
588,ShapeEgg
589,ShapeYenSign
590,ShapeX
591,ShapeWatermelon
592,ShapeWonSign
593,ShapeTennisball
594,ShapeStrawberry
595,ShapeSmileyFace
596,ShapeSoccerball
597,ShapeRainbow
598,ShapeSadFace
599,ShapePoundSign
600,ShapePear
601,ShapePineapple
602,ShapeOrange
603,ShapePeanut
604,ShapeO
605,ShapeLemon
606,ShapeMoneyBag
607,ShapeHorseshoe
608,ShapeHockeyStick
609,ShapeHockeyPuck
610,ShapeHand
611,ShapeGolfClub
612,ShapeGrape
613,ShapeEuroSign
614,ShapeDollarSign
615,ShapeBasketball
616,ShapeCarrot
617,ShapeCherry
618,ShapeBaseball
619,ShapeBaseballBat
620,ShapeBanana
621,ShapeApple
622,ShapeCashLarge
623,ShapeCashMedium
624,ShapeCashSmall
625,ShapeFootballColored
626,ShapeLemonSmall
627,ShapeOrangeSmall
628,ShapeTreasureChestOpen
629,ShapeTreasureChestClosed
630,ShapeWatermelonSmall
631,UnbuildableRocksDestructible
632,UnbuildableBricksDestructible
633,UnbuildablePlatesDestructible
634,Debris2x2NonConjoined
635,EnemyPathingBlocker1x1
636,EnemyPathingBlocker2x2
637,EnemyPathingBlocker4x4
638,EnemyPathingBlocker8x8
639,EnemyPathingBlocker16x16
640,ScopeTest
641,SentryACGluescreenDummy
642,StukovInfestedTrooperACGluescreenDummy
658,CollapsibleTerranTowerDebris
659,DebrisRampLeft
660,DebrisRampRight
664,LocustMP
665,CollapsibleRockTowerDebris
666,NydusCanalCreeper
667,SwarmHostBurrowedMP
668,WarHound
669,WidowMineBurrowed
670,ExtendingBridgeNEWide8Out
671,ExtendingBridgeNEWide8
672,ExtendingBridgeNWWide8Out
673,ExtendingBridgeNWWide8
674,ExtendingBridgeNEWide10Out
675,ExtendingBridgeNEWide10
676,ExtendingBridgeNWWide10Out
677,ExtendingBridgeNWWide10
678,ExtendingBridgeNEWide12Out
679,ExtendingBridgeNEWide12
680,ExtendingBridgeNWWide12Out
681,ExtendingBridgeNWWide12
683,CollapsibleRockTowerDebrisRampRight
684,CollapsibleRockTowerDebrisRampLeft
685,XelNaga_Caverns_DoorE
686,XelNaga_Caverns_DoorEOpened
687,XelNaga_Caverns_DoorN
688,XelNaga_Caverns_DoorNE
689,XelNaga_Caverns_DoorNEOpened
690,XelNaga_Caverns_DoorNOpened
691,XelNaga_Caverns_DoorNW
692,XelNaga_Caverns_DoorNWOpened
693,XelNaga_Caverns_DoorS
694,XelNaga_Caverns_DoorSE
695,XelNaga_Caverns_DoorSEOpened
696,XelNaga_Caverns_DoorSOpened
697,XelNaga_Caverns_DoorSW
698,XelNaga_Caverns_DoorSWOpened
699,XelNaga_Caverns_DoorW
700,XelNaga_Caverns_DoorWOpened
701,XelNaga_Caverns_Floating_BridgeNE8Out
702,XelNaga_Caverns_Floating_BridgeNE8
703,XelNaga_Caverns_Floating_BridgeNW8Out
704,XelNaga_Caverns_Floating_BridgeNW8
705,XelNaga_Caverns_Floating_BridgeNE10Out
706,XelNaga_Caverns_Floating_BridgeNE10
707,XelNaga_Caverns_Floating_BridgeNW10Out
708,XelNaga_Caverns_Floating_BridgeNW10
709,XelNaga_Caverns_Floating_BridgeNE12Out
710,XelNaga_Caverns_Floating_BridgeNE12
711,XelNaga_Caverns_Floating_BridgeNW12Out
712,XelNaga_Caverns_Floating_BridgeNW12
713,XelNaga_Caverns_Floating_BridgeH8Out
714,XelNaga_Caverns_Floating_BridgeH8
715,XelNaga_Caverns_Floating_BridgeV8Out
716,XelNaga_Caverns_Floating_BridgeV8
717,XelNaga_Caverns_Floating_BridgeH10Out
718,XelNaga_Caverns_Floating_BridgeH10
719,XelNaga_Caverns_Floating_BridgeV10Out
720,XelNaga_Caverns_Floating_BridgeV10
721,XelNaga_Caverns_Floating_BridgeH12Out
722,XelNaga_Caverns_Floating_BridgeH12
723,XelNaga_Caverns_Floating_BridgeV12Out
724,XelNaga_Caverns_Floating_BridgeV12
727,CollapsibleTerranTowerPushUnitRampLeft
728,CollapsibleTerranTowerPushUnitRampRight
731,CollapsibleRockTowerPushUnit
732,CollapsibleTerranTowerPushUnit
733,CollapsibleRockTowerPushUnitRampRight
734,CollapsibleRockTowerPushUnitRampLeft
735,DigesterCreepSprayTargetUnit
736,DigesterCreepSprayUnit
737,NydusCanalAttackerWeapon
738,ViperConsumeStructureWeapon
741,ResourceBlocker
742,TempestWeapon
743,YoinkMissile
747,YoinkVikingAirMissile
749,YoinkVikingGroundMissile
751,YoinkSiegeTankMissile
753,WarHoundWeapon
755,EyeStalkWeapon
758,WidowMineWeapon
759,WidowMineAirWeapon
760,MothershipCoreWeaponWeapon
761,TornadoMissileWeapon
762,TornadoMissileDummyWeapon
763,TalonsMissileWeapon
764,CreepTumorMissile
765,LocustMPEggAMissileWeapon
766,LocustMPEggBMissileWeapon
767,LocustMPWeapon
769,RepulsorCannonWeapon
773,CollapsibleRockTowerDiagonal
774,CollapsibleTerranTowerDiagonal
775,CollapsibleTerranTowerRampLeft
776,CollapsibleTerranTowerRampRight
777,Ice2x2NonConjoined
778,IceProtossCrates
779,ProtossCrates
780,TowerMine
781,PickupPalletGas
782,PickupPalletMinerals
783,PickupScrapSalvage1x1
784,PickupScrapSalvage2x2
785,PickupScrapSalvage3x3
786,RoughTerrain
787,UnbuildableBricksSmallUnit
788,UnbuildablePlatesSmallUnit
789,UnbuildablePlatesUnit
790,UnbuildableRocksSmallUnit
791,XelNagaHealingShrine
792,InvisibleTargetDummy
793,ProtossVespeneGeyser
794,CollapsibleRockTower
795,CollapsibleTerranTower
796,ThornLizard
797,CleaningBot
798,DestructibleRock6x6Weak
799,ProtossSnakeSegmentDemo
800,PhysicsCapsule
801,PhysicsCube
802,PhysicsCylinder
803,PhysicsKnot
804,PhysicsL
805,PhysicsPrimitives
806,PhysicsSphere
807,PhysicsStar
808,CreepBlocker4x4
809,DestructibleCityDebris2x4Vertical
810,DestructibleCityDebris2x4Horizontal
811,DestructibleCityDebris2x6Vertical
812,DestructibleCityDebris2x6Horizontal
813,DestructibleCityDebris4x4
814,DestructibleCityDebris6x6
815,DestructibleCityDebrisHugeDiagonalBLUR
816,DestructibleCityDebrisHugeDiagonalULBR
817,TestZerg
818,PathingBlockerRadius1
819,DestructibleRockEx12x4Vertical
820,DestructibleRockEx12x4Horizontal
821,DestructibleRockEx12x6Vertical
822,DestructibleRockEx12x6Horizontal
823,DestructibleRockEx14x4
824,DestructibleRockEx16x6
825,DestructibleRockEx1DiagonalHugeULBR
826,DestructibleRockEx1DiagonalHugeBLUR
827,DestructibleRockEx1VerticalHuge
828,DestructibleRockEx1HorizontalHuge
829,DestructibleIce2x4Vertical
830,DestructibleIce2x4Horizontal
831,DestructibleIce2x6Vertical
832,DestructibleIce2x6Horizontal
833,DestructibleIce4x4
834,DestructibleIce6x6
835,DestructibleIceDiagonalHugeULBR
836,DestructibleIceDiagonalHugeBLUR
837,DestructibleIceVerticalHuge
838,DestructibleIceHorizontalHuge
839,DesertPlanetSearchlight
840,DesertPlanetStreetlight
841,UnbuildableBricksUnit
842,UnbuildableRocksUnit
843,ZerusDestructibleArch
844,Artosilope
845,Anteplott
846,LabBot
847,Crabeetle
848,CollapsibleRockTowerRampRight
849,CollapsibleRockTowerRampLeft
850,LabMineralField
851,LabMineralField750
866,CollapsibleRockTowerDebrisRampLeftGreen
867,CollapsibleRockTowerDebrisRampRightGreen
868,SnowRefinery_Terran_ExtendingBridgeNEShort8Out
869,SnowRefinery_Terran_ExtendingBridgeNEShort8
870,SnowRefinery_Terran_ExtendingBridgeNWShort8Out
871,SnowRefinery_Terran_ExtendingBridgeNWShort8
876,Tarsonis_DoorN
877,Tarsonis_DoorNLowered
878,Tarsonis_DoorNE
879,Tarsonis_DoorNELowered
880,Tarsonis_DoorE
881,Tarsonis_DoorELowered
882,Tarsonis_DoorNW
883,Tarsonis_DoorNWLowered
884,CompoundMansion_DoorN
885,CompoundMansion_DoorNLowered
886,CompoundMansion_DoorNE
887,CompoundMansion_DoorNELowered
888,CompoundMansion_DoorE
889,CompoundMansion_DoorELowered
890,CompoundMansion_DoorNW
891,CompoundMansion_DoorNWLowered
893,LocustMPFlying
894,AiurLightBridgeNE8Out
895,AiurLightBridgeNE8
896,AiurLightBridgeNE10Out
897,AiurLightBridgeNE10
898,AiurLightBridgeNE12Out
899,AiurLightBridgeNE12
900,AiurLightBridgeNW8Out
901,AiurLightBridgeNW8
902,AiurLightBridgeNW10Out
903,AiurLightBridgeNW10
904,AiurLightBridgeNW12Out
905,AiurLightBridgeNW12
906,AiurTempleBridgeNE8Out
908,AiurTempleBridgeNE10Out
910,AiurTempleBridgeNE12Out
912,AiurTempleBridgeNW8Out
914,AiurTempleBridgeNW10Out
916,AiurTempleBridgeNW12Out
918,ShakurasLightBridgeNE8Out
919,ShakurasLightBridgeNE8
920,ShakurasLightBridgeNE10Out
921,ShakurasLightBridgeNE10
922,ShakurasLightBridgeNE12Out
923,ShakurasLightBridgeNE12
924,ShakurasLightBridgeNW8Out
925,ShakurasLightBridgeNW8
926,ShakurasLightBridgeNW10Out
927,ShakurasLightBridgeNW10
928,ShakurasLightBridgeNW12Out
929,ShakurasLightBridgeNW12
930,VoidMPImmortalReviveCorpse
931,GuardianCocoonMP
932,GuardianMP
933,DevourerCocoonMP
934,DevourerMP
935,DefilerMPBurrowed
936,DefilerMP
937,OracleStasisTrap
938,DisruptorPhased
939,AiurLightBridgeAbandonedNE8Out
940,AiurLightBridgeAbandonedNE8
941,AiurLightBridgeAbandonedNE10Out
942,AiurLightBridgeAbandonedNE10
943,AiurLightBridgeAbandonedNE12Out
944,AiurLightBridgeAbandonedNE12
945,AiurLightBridgeAbandonedNW8Out
946,AiurLightBridgeAbandonedNW8
947,AiurLightBridgeAbandonedNW10Out
948,AiurLightBridgeAbandonedNW10
949,AiurLightBridgeAbandonedNW12Out
950,AiurLightBridgeAbandonedNW12
951,CollapsiblePurifierTowerDebris
952,PortCity_Bridge_UnitNE8Out
953,PortCity_Bridge_UnitNE8
954,PortCity_Bridge_UnitSE8Out
955,PortCity_Bridge_UnitSE8
956,PortCity_Bridge_UnitNW8Out
957,PortCity_Bridge_UnitNW8
958,PortCity_Bridge_UnitSW8Out
959,PortCity_Bridge_UnitSW8
960,PortCity_Bridge_UnitNE10Out
961,PortCity_Bridge_UnitNE10
962,PortCity_Bridge_UnitSE10Out
963,PortCity_Bridge_UnitSE10
964,PortCity_Bridge_UnitNW10Out
965,PortCity_Bridge_UnitNW10
966,PortCity_Bridge_UnitSW10Out
967,PortCity_Bridge_UnitSW10
968,PortCity_Bridge_UnitNE12Out
969,PortCity_Bridge_UnitNE12
970,PortCity_Bridge_UnitSE12Out
971,PortCity_Bridge_UnitSE12
972,PortCity_Bridge_UnitNW12Out
973,PortCity_Bridge_UnitNW12
974,PortCity_Bridge_UnitSW12Out
975,PortCity_Bridge_UnitSW12
976,PortCity_Bridge_UnitN8Out
977,PortCity_Bridge_UnitN8
978,PortCity_Bridge_UnitS8Out
979,PortCity_Bridge_UnitS8
980,PortCity_Bridge_UnitE8Out
981,PortCity_Bridge_UnitE8
982,PortCity_Bridge_UnitW8Out
983,PortCity_Bridge_UnitW8
984,PortCity_Bridge_UnitN10Out
985,PortCity_Bridge_UnitN10
986,PortCity_Bridge_UnitS10Out
987,PortCity_Bridge_UnitS10
988,PortCity_Bridge_UnitE10Out
989,PortCity_Bridge_UnitE10
990,PortCity_Bridge_UnitW10Out
991,PortCity_Bridge_UnitW10
992,PortCity_Bridge_UnitN12Out
993,PortCity_Bridge_UnitN12
994,PortCity_Bridge_UnitS12Out
995,PortCity_Bridge_UnitS12
996,PortCity_Bridge_UnitE12Out
997,PortCity_Bridge_UnitE12
998,PortCity_Bridge_UnitW12Out
999,PortCity_Bridge_UnitW12
1000,PurifierRichMineralField
1001,PurifierRichMineralField750
1002,CollapsibleRockTowerPushUnitRampLeftGreen
1003,CollapsibleRockTowerPushUnitRampRightGreen
1018,CollapsiblePurifierTowerPushUnit
1020,LocustMPPrecursor
1021,ReleaseInterceptorsBeacon
1022,AdeptPhaseShift
1023,HydraliskImpaleMissile
1024,CycloneMissileLargeAir
1025,CycloneMissile
1026,CycloneMissileLarge
1027,OracleWeapon
1028,TempestWeaponGround
1029,ScoutMPAirWeaponLeft
1030,ScoutMPAirWeaponRight
1031,ArbiterMPWeaponMissile
1032,GuardianMPWeapon
1033,DevourerMPWeaponMissile
1034,DefilerMPDarkSwarmWeapon
1035,QueenMPEnsnareMissile
1036,QueenMPSpawnBroodlingsMissile
1037,LightningBombWeapon
1038,HERCPlacement
1039,GrappleWeapon
1042,CausticSprayMissile
1043,ParasiticBombMissile
1044,ParasiticBombDummy
1045,AdeptWeapon
1046,AdeptUpgradeWeapon
1047,LiberatorMissile
1048,LiberatorDamageMissile
1049,LiberatorAGMissile
1050,KD8Charge
1051,KD8ChargeWeapon
1053,SlaynElementalGrabWeapon
1054,SlaynElementalGrabAirUnit
1055,SlaynElementalGrabGroundUnit
1056,SlaynElementalWeapon
1061,CollapsibleRockTowerRampLeftGreen
1062,CollapsibleRockTowerRampRightGreen
1063,DestructibleExpeditionGate6x6
1064,DestructibleZergInfestation3x3
1065,HERC
1066,Moopy
1067,Replicant
1068,SeekerMissile
1069,AiurTempleBridgeDestructibleNE8Out
